depot_id,depot_lat,depot_lon
8507,41.3900026039756,2.16737952900557
8508,41.3945506612831,2.16174778590322
8510,41.3957488775487,2.16012641205641
8511,41.3908110416883,2.16637879947162
8512,41.3902611090696,2.16741482296348
8513,41.3936176422756,2.16285820146867
8514,41.3927166083548,2.16401902345995
8516,41.3960766859027,2.16028480508968
8517,41.3952627252639,2.16086717142606
8519,41.3943177416698,2.16241271453325
8520,41.3916894712237,2.16564803794107
8521,41.3946659904475,2.1619569943916
8522,41.3913901544653,2.16565894638649
8523,41.3908847494025,2.1666466673694
8525,41.3934978333402,2.16346565013431
8589,41.3756335265181,2.16931647893597
8591,41.3758582380337,2.16879641846999
8592,41.3795838937208,2.16521589712864
8593,41.3814405994296,2.16867710384033
8594,41.3820189308683,2.16942413436531
8595,41.3805798271023,2.16936747239354
8597,41.379977598532,2.16593255658748
8598,41.3804269030502,2.16567293263619
8599,41.377181227947,2.17373168030329
8600,41.3855542031867,2.16571598817852
8601,41.3780844333801,2.17351257148368
8602,41.3811468306548,2.17276569421853
8603,41.3810285275657,2.16742811274775
8604,41.3800734472867,2.17118257691079
8605,41.3796020113365,2.17160970872555
8606,41.377337314147,2.17140539544967
8607,41.3842906733066,2.166480235164
8608,41.3834703019772,2.1673401336995
8609,41.3785693780171,2.17375052547584
8610,41.3772548498889,2.17238789109876
8611,41.3753323911623,2.17038958819129
8613,41.3748951409511,2.17236256826136
8614,41.3750389976901,2.16940375745907
8615,41.3857982989226,2.16549507777422
8616,41.3856295996672,2.16736543754109
8617,41.3855702469977,2.16800024072493
8618,41.3854823448548,2.1689927408705
8619,41.3758772836183,2.1740640232154
8620,41.3833659172999,2.17048833280833
8621,41.3826717955975,2.16943222345728
8622,41.3822017855863,2.1686155643642
8623,41.3774442972178,2.17601222536146
8624,41.3779793944831,2.17570229772442
8625,41.3787960505265,2.17514010977692
8626,41.3817967767429,2.17248312960384
8627,41.383994,2.1689548
8628,41.3795352957866,2.16868314263343
8629,41.3782435353493,2.17021867812805
8630,41.3793740351091,2.16813549787204
8631,41.3768114333331,2.16725108307676
8632,41.3805485800259,2.1668065221934
8633,41.3804048702915,2.1652617920921
8634,41.378829987107,2.16318961443344
8635,41.3818669231607,2.16360546015708
8636,41.3828305681742,2.16373226891955
8637,41.3772186365709,2.17143681638315
8638,41.3795761702645,2.17031472288697
8639,41.3793565652107,2.16982115885169
8640,41.3791915803027,2.16945687426254
8641,41.3849650728634,2.16613315184142
8642,41.3850902995249,2.16547643694799
8643,41.3798702582436,2.1737022485608
8644,41.37954256853,2.17336105965678
8645,41.379292058695,2.17310320760228
8646,41.3791122718666,2.17291818285898
8647,41.3847585459867,2.16644913201783
8648,41.3802013733388,2.1797545520859
8649,41.3799142558104,2.17954886248931
8650,41.3807472243741,2.18015515901031
8651,41.381182197148,2.18161657592626
8652,41.3811931156486,2.18130274390304
8653,41.3781340791768,2.17883964780488
8654,41.378494812957,2.17869139411771
8655,41.3874569592522,2.17196475016979
8656,41.3778673772256,2.17830806213779
8657,41.3770557070994,2.1768420972056
8658,41.3775683157157,2.17645678074992
8659,41.3791459635387,2.17519634419988
8661,41.3805080787588,2.17404069445427
8662,41.3807850700505,2.17379805089149
8663,41.3840219127784,2.17123468410226
8666,41.3791632059982,2.19214182229166
8667,41.3783073767492,2.18916221575485
8668,41.3782046785631,2.18919497900623
8669,41.3784851,2.1897455
8670,41.3787102937782,2.19145121298587
8671,41.3822272514167,2.18846546901632
8672,41.3818864669662,2.18695556944911
8673,41.3787463304475,2.18942796877743
8674,41.3813328455301,2.19044696484865
8675,41.3831527075939,2.18888141063157
8676,41.385577893027,2.19384690638796
8677,41.375587447342,2.18966773089468
8679,41.3818969851762,2.18955741433239
8680,41.3806241762605,2.18716102020609
8681,41.3800225178042,2.18740258933104
8682,41.3794096720413,2.18764105245638
8685,41.3777848527678,2.18828554385371
8687,41.3768104512965,2.18866065053001
8688,41.3761514838219,2.1889048464404
8689,41.375626245337,2.18898660792656
8691,41.3864110130029,2.19503009826237
8692,41.3798278319236,2.18786612806732
8693,41.3796267987602,2.18794480879106
8694,41.3840511167667,2.19515144509167
8695,41.3848465068251,2.19595589664097
8697,41.3863958926633,2.19588210140172
8698,41.3791355,2.1894715
8699,41.3792718612229,2.18981231901804
8700,41.3803082807531,2.18808132488906
8701,41.3842979158499,2.18430199085655
8702,41.3847217416625,2.1826612770158
8703,41.3846377905414,2.18283867898349
8704,41.38496731296,2.18712944707838
8705,41.3865254364346,2.19197099080799
8706,41.3867479164791,2.1820150241482
8707,41.3894573685276,2.18129012749782
8708,41.3882621022435,2.18146596456782
8709,41.3864278096932,2.18226183737608
8710,41.3846401656538,2.18445577711314
8711,41.3862209278607,2.18378398249078
8713,41.3823043398346,2.18206426709028
8714,41.3869182627999,2.17838730568592
8715,41.381466595372,2.18254659516353
8716,41.3819737869782,2.18297090059955
8717,41.3825618307398,2.18103939901766
8718,41.3896992725035,2.17806368540341
8719,41.3898212293645,2.1776740990874
8720,41.3829307407978,2.18083855886595
8721,41.3880551191523,2.17465995026034
8722,41.3884763,2.1754017
8723,41.3832644397788,2.18294377762093
8724,41.3833373155454,2.18323629859178
8725,41.3873072311145,2.1834293301903
8727,41.3856514746862,2.18079356898504
8728,41.3871163267492,2.18259026308055
8729,41.3874497583647,2.17773704148296
8730,41.392542180434,2.17937915091448
8731,41.3930866099092,2.17995180629702
8732,41.3939192699934,2.18107830377581
8733,41.3956198009061,2.18336396508447
8734,41.3933690771097,2.17823363381747
8735,41.3939233782965,2.17928453024816
8736,41.3946003361841,2.18018780739087
8737,41.3947646088779,2.18041200236792
8738,41.3956206305697,2.18109426993173
8739,41.3971014412847,2.18343583566852
8740,41.3975841862727,2.18403090422392
8741,41.3980641565077,2.18481958132853
8742,41.3964747698813,2.18269090987134
8743,41.401551562581,2.18590244973321
8744,41.3949563800524,2.17795004232555
8745,41.3963082390964,2.18018650226717
8746,41.3956342769409,2.17927383369733
8747,41.3973350806602,2.18108901813262
8748,41.3973373133433,2.18153572449172
8749,41.3979604369495,2.18223668345566
8750,41.4019498666467,2.18416994735237
8751,41.3983873920823,2.17564134019381
8752,41.3994068143177,2.17654689694842
8753,41.3990679219585,2.17655837639716
8754,41.4000873988913,2.17791056571124
8755,41.400819695104,2.18389348366225
8756,41.4009805398872,2.18314683244237
8757,41.3997820429554,2.18256908332335
8758,41.4005621,2.1765742
8759,41.3975269387655,2.17677189341163
8760,41.3990521830936,2.17882093215425
8761,41.3998327569003,2.17972855842164
8762,41.3993925167522,2.17882520124844
8763,41.4002912290063,2.18034910487976
8764,41.4016212145908,2.18227423255815
8765,41.4011689417908,2.18120938760147
8766,41.3991219853879,2.18345236539417
8767,41.3974705401463,2.18320340394165
8768,41.3977712256173,2.18317698839783
8769,41.3986200831349,2.18169573163695
8770,41.3986935792479,2.18196039758981
8771,41.4006552804233,2.17936851351817
8772,41.397224479814,2.17703684790667
8773,41.3976996972741,2.1765269598403
8774,41.3994362725105,2.17425368573594
8775,41.3989774465414,2.18617497456987
8776,41.3966810879194,2.18211051896438
8777,41.3950036042735,2.18206191197056
8778,41.3983937383216,2.17745944848663
8779,41.4045312260814,2.18107206722021
8780,41.4018929314302,2.17758017645111
8781,41.4029034729164,2.17892210808045
8782,41.4051989685528,2.18197353001371
8783,41.4051778654945,2.18243248680278
8784,41.4049423372959,2.1826162534626
8785,41.4062072393493,2.18107704359524
8786,41.407715283826,2.17906771946871
8787,41.409383,2.1768792
8788,41.4094727630457,2.17631941581553
8789,41.4101491223134,2.175418604133
8790,41.4068959267303,2.18018185477679
8791,41.4060345800301,2.18086392025079
8792,41.4075670771567,2.17888756123759
8793,41.4084335592912,2.17768415972314
8794,41.4031338,2.1825776
8795,41.4034951367766,2.18200866374314
8796,41.4060644750445,2.17908688447408
8797,41.4071079808798,2.17771357454591
8798,41.4077982132531,2.17683343514036
8799,41.4051889434909,2.1802106699526
8800,41.4088303028946,2.17546405516061
8801,41.4050122919699,2.18450543113854
8802,41.4052074821933,2.18426117805672
8803,41.4062097898116,2.17238876404807
8804,41.4053982311708,2.17088336419696
8805,41.4062047255234,2.17197284057144
8806,41.40684642257,2.17322594880401
8807,41.408657501163,2.1752293621947
8808,41.4078373404233,2.17458150201017
8809,41.4025626566183,2.18281011079282
8810,41.4067216132013,2.18224234686114
8811,41.4084053330768,2.17997647419093
8812,41.409291629503,2.17884060111114
8813,41.407579643204,2.18109935167668
8814,41.4055873131643,2.18259905393964
8815,41.4022572301423,2.17975047438781
8816,41.4088392816361,2.17323837096751
8817,41.409516227156,2.17457909527318
8818,41.4069042303436,2.17106994082479
8819,41.4060606289141,2.16999463509449
8820,41.406144901312,2.17462218469428
8821,41.4078402330055,2.17235107139554
8822,41.4085216274469,2.17100313933437
8823,41.404259561083,2.17665479728035
8824,41.4035716482182,2.17803270420467
8825,41.4009545638766,2.17224013425451
8826,41.4024740739793,2.17430740597072
8827,41.4018132891706,2.17338726650125
8828,41.4036096536685,2.17580318401018
8829,41.4052555791158,2.17753221138056
8830,41.4023937182605,2.17707906052841
8831,41.4029285682473,2.17669235543596
8832,41.4051629093315,2.17333672013215
8833,41.4070280141835,2.17129605690217
8834,41.4079035949591,2.17017439252732
8835,41.4055056510846,2.17330635440964
8836,41.4025790042426,2.17669846064044
8837,41.400261110376,2.17314044484581
8838,41.4019813247852,2.17089491713828
8839,41.4024921673474,2.18115215566651
8840,41.4045556390585,2.17887971450608
8841,41.4042239717897,2.17889070938179
8842,41.405070362878,2.17775404056308
8843,41.4061022020227,2.17640655257253
8844,41.4071470350004,2.17548360293566
8845,41.4035413266676,2.17976659726459
8846,41.4061009910027,2.1768540800614
8847,41.4034883592053,2.17294628080324
8848,41.4036633519548,2.17315617500737
8849,41.402633032607,2.17181014222297
8850,41.4054591811399,2.17554265177114
8851,41.4067574882702,2.17772772661173
8852,41.4043528317411,2.17225446769951
8853,41.4058568486467,2.17390458525448
8854,41.4090533391214,2.17838673702468
8855,41.407777107075,2.17636688546426
8856,41.4111630143616,2.17454078058313
8857,41.4118538738264,2.17541625572791
8858,41.4023726135389,2.1745691368933
8859,41.4018012098438,2.17519210677475
8860,41.4007861272489,2.17429524058505
8861,41.4017858308138,2.17294306291967
8862,41.4007176395293,2.17467825290659
8863,41.4011160868678,2.17427979457012
8864,41.4025628138429,2.17632664174693
8865,41.390754950048,2.1770098120966
8866,41.3909135,2.1771234
8867,41.391392740202,2.1781543281723
8868,41.3919752521748,2.17879959934141
8869,41.3958471919239,2.16949000913595
8870,41.389904741342,2.1737721785666
8871,41.3905364628436,2.17475038998856
8872,41.3924042413686,2.17679125450224
8873,41.390827,2.1747441
8874,41.3913877100981,2.17589304919011
8875,41.3913861790622,2.17543417448046
8876,41.3920674019061,2.17679071963397
8877,41.3928501990201,2.17770713288841
8878,41.3930888698712,2.17543448683827
8879,41.3946012215063,2.17374644332167
8880,41.3951542742939,2.17312909241015
8881,41.3958416635059,2.17179903666816
8882,41.3958222297416,2.17225277778709
8883,41.3930885688391,2.17588909049641
8884,41.3968937359509,2.17083558891457
8885,41.4001243378697,2.16612697325321
8886,41.3948149590853,2.17315378783031
8887,41.3994333027842,2.16748550306278
8888,41.3982325674361,2.1686202793868
8890,41.3964889653461,2.1709267416363
8891,41.3975462387055,2.16998604014554
8892,41.4007990983484,2.16522770272868
8893,41.4001178755089,2.16658391770434
8894,41.3868923961344,2.16593854455667
8895,41.3907665947963,2.16093677527502
8896,41.3933154017369,2.15756521280075
8897,41.3883561215943,2.16412079094541
8898,41.3898741347306,2.16211151656666
8899,41.3890558803568,2.16319281683172
8900,41.3943375985298,2.15622885956018
8901,41.385983474959,2.16782699084528
8902,41.3863133258922,2.16869870000371
8903,41.3892393444198,2.17600833276115
8904,41.389410847994,2.17623485968699
8905,41.3896676966467,2.17575682725773
8906,41.3914043885178,2.17317051309124
8907,41.3913849828203,2.17362265565568
8908,41.3927794956715,2.17145802043792
8909,41.3934502884817,2.17088963755854
8910,41.3941296762292,2.1695365431937
8911,41.3947914887187,2.16868398658071
8912,41.3950293502022,2.16836868950659
8913,41.3956690433862,2.1674941240556
8914,41.3958571736617,2.16725882162563
8915,41.3990905087479,2.16295207567161
8916,41.3984091138962,2.16431814979746
8917,41.3965235522935,2.16635757625444
8918,41.3968711774134,2.16636114889524
8919,41.3960123774635,2.16748974291952
8920,41.3932837348397,2.17065772503606
8921,41.3958584201976,2.16771743205257
8922,41.3941383448688,2.16998017266956
8923,41.3992609522098,2.16317795760679
8924,41.3984139235724,2.16385812805085
8925,41.3881961450991,2.16964954113302
8926,41.3903806439763,2.17226272102609
8927,41.3905035406557,2.17203587466993
8928,41.3924095208767,2.17452957566772
8929,41.3920703869399,2.17453377037219
8930,41.3896891364022,2.17136150314516
8931,41.389681691696,2.17089697443241
8932,41.3936695061117,2.17652672097719
8933,41.3909394998729,2.17272282385234
8934,41.3860963567888,2.16972472634212
8935,41.3868054008605,2.16910949191649
8936,41.3877458990654,2.1680737740663
8937,41.3878746272839,2.1677122138102
8938,41.3893558902725,2.16545208992019
8939,41.3910591438625,2.16311156709867
8940,41.3918738797421,2.16200491931317
8941,41.3927851702258,2.16139316584382
8942,41.3927274031364,2.16085175294022
8943,41.3936334640643,2.16024632236822
8944,41.394394748528,2.15856551844826
8945,41.3952500266625,2.15789059853519
8946,41.3935493882278,2.15969854377121
8947,41.3937938986637,2.16002571714332
8948,41.3946339093212,2.15887511697607
8949,41.3910880579756,2.16374340594156
8950,41.3902831021306,2.16484092262025
8951,41.3952251961555,2.15740257186446
8952,41.3902025601744,2.16429425711968
8953,41.3887512304009,2.16690833315615
8955,41.3932883942247,2.16839548529119
8956,41.3977135333819,2.17428356673227
8957,41.3924400461345,2.16771354987412
8958,41.3951527502699,2.17088953428155
8959,41.3970528698949,2.17355782001653
8961,41.3946902814968,2.15681790626099
8962,41.3973858554855,2.16073081974873
8963,41.3982421092997,2.16184069796302
8964,41.3984295336684,2.16205415416017
8965,41.4001125226585,2.16431845884692
8966,41.4015493450039,2.16621086143195
8967,41.390821153047,2.17050494244633
8968,41.391015583033,2.1707656086664
8969,41.3915977084129,2.1715289461963
8970,41.3927910588282,2.17312053157099
8971,41.3936213572266,2.17422870701746
8972,41.3977451245152,2.16304147214963
8974,41.3924374092918,2.16951773022233
8975,41.3966816589338,2.17564363501551
8977,41.3891956102305,2.16567063133045
8978,41.3915791698782,2.16838222276215
8979,41.3941157827958,2.17224356615433
8980,41.3905856,2.1763805
8981,41.3928970392225,2.17373717553638
8982,41.3949694013531,2.17110813587098
8983,41.3966973683145,2.16839497668547
8984,41.3975539847832,2.16771655537371
8985,41.3975770742997,2.16726013448465
8986,41.3994349064457,2.16521423670664
8987,41.3968668900686,2.16861944097774
8988,41.3941338496481,2.17179013536579
8989,41.3958054004866,2.17002912164808
8990,41.3916043575473,2.1598137628494
8991,41.3917617256586,2.15960135465025
8992,41.400779464666,2.17201569350616
8993,41.3950252136612,2.1638723119632
8994,41.3958627719773,2.16545741563749
8995,41.3960225630653,2.1652665496482
8996,41.390551710402,2.1772085597282
8997,41.3990379384365,2.1743132777791
8998,41.3914087899933,2.1686105399837
8999,41.395170956231,2.16407269694342
9000,41.3941353473072,2.16546260949721
9001,41.3956811136541,2.162968725945
9002,41.3930874328871,2.1663970542766
9003,41.3967024639746,2.16431812078602
9004,41.3930258186152,2.15914312326218
9005,41.3924711384184,2.15868063457648
9006,41.3960266215419,2.16296602760589
9007,41.3967086077109,2.16386814226067
9008,41.3990888276412,2.16746286365954
9009,41.4009708361497,2.16954206250227
9010,41.4002147487526,2.16896837814737
9011,41.3998381335744,2.16844310379573
9012,41.3958812518503,2.1763667492213
9013,41.3960741289773,2.17630377387984
9014,41.3990926697968,2.17206730355171
9015,41.4016542292969,2.16866202585057
9016,41.4001157563599,2.1706599145903
9017,41.3984204817924,2.17289084973301
9018,41.39836521362,2.17341628759091
9019,41.3898473629273,2.17338091226491
9020,41.392607201841,2.16972008664707
9021,41.3948222787246,2.16639725747497
9022,41.3951636159592,2.16635970177944
9023,41.3941063306437,2.16775533295873
9024,41.3960161279056,2.16083289918342
9025,41.3990926909031,2.16522375998366
9026,41.4008498328379,2.16713246025455
9028,41.3885318471729,2.17187388548982
9029,41.389396200112,2.1741257776845
9030,41.3897848816234,2.17516567108487
9031,41.3899871332543,2.17574220693807
9032,41.3905456620875,2.17719835486025
9033,41.3909974676918,2.17831487531414
9034,41.389001823514,2.1742098856732
9035,41.3897948,2.1767851
9036,41.390678523878,2.178731171884
9037,41.3863692611506,2.16612167532037
9038,41.3866092561002,2.16674197844717
9039,41.3867559719119,2.16715460522162
9041,41.3939678799178,2.16526517593884
9042,41.384791959333,2.15530427957121
9043,41.3864124069179,2.15694778021553
9044,41.3864804748779,2.16161184885866
9045,41.3864769895471,2.16206698543402
9046,41.3871640742216,2.16070638906183
9047,41.3875109816605,2.16069792078558
9048,41.3879943098341,2.15960992455765
9049,41.3898946502097,2.15709535287187
9050,41.3898992758259,2.15754861458064
9051,41.3907492371003,2.15597719026935
9052,41.3924520857535,2.15370593131898
9053,41.3924492608057,2.1541608620725
9054,41.3931349176764,2.1528027072641
9055,41.3892123750364,2.15844874618813
9056,41.3934794465733,2.15280164275535
9057,41.3882117250244,2.15932891929563
9058,41.3888663642657,2.15845045738422
9059,41.3907450522505,2.15641986649149
9060,41.3933234068672,2.15303065844891
9061,41.3898982333298,2.16157409887618
9063,41.390757293439,2.16048465587506
9064,41.3890269585962,2.1627398124234
9065,41.3916133751315,2.14571483760923
9066,41.3924586340969,2.14690217091482
9067,41.3924660130962,2.14735690875343
9068,41.3907763373677,2.14503173291089
9069,41.3909442841611,2.14480777218803
9070,41.3842557909801,2.16018400274408
9071,41.3847820638799,2.15934642623454
9072,41.3854612677538,2.15844586718715
9073,41.3875068027939,2.15620456926571
9074,41.3881815499241,2.15528253378223
9075,41.3881894033176,2.15483097648826
9076,41.3914305916765,2.15054017437612
9079,41.3895866016182,2.15360548445289
9080,41.3880124894116,2.15505699151727
9081,41.3909242155382,2.15167907101661
9082,41.3847815819273,2.15979840277185
9083,41.389043919433,2.15415327240593
9084,41.392461609207,2.14918348040754
9085,41.3917756913885,2.15054321732526
9086,41.3924536436621,2.14964122948739
9087,41.3858070797868,2.15844158747346
9088,41.3871669293664,2.15618277623478
9089,41.3830745177342,2.15755922179259
9090,41.390554139296,2.14716839156235
9091,41.3907256169517,2.1468800699288
9092,41.3882025639535,2.16162883656783
9093,41.3864942635187,2.159341235571
9094,41.3847809330152,2.15708025044608
9095,41.3864891436442,2.15979950306771
9096,41.388345222552,2.16182387703744
9097,41.3939912704187,2.15617496513974
9098,41.3892999,2.1493518
9099,41.3900603798111,2.15053528580292
9100,41.3897218018477,2.15053108143711
9101,41.3914250655387,2.15280218148607
9102,41.389064888547,2.1496577653445
9103,41.3917730041645,2.15280543876978
9104,41.393131047038,2.15506313719964
9105,41.3934767343187,2.15509101680473
9107,41.384096320379,2.15843434449237
9108,41.3837566878559,2.1584337603561
9109,41.3853438188547,2.16041440242093
9110,41.3858012325878,2.16072415468493
9111,41.3854596939876,2.16072280586428
9112,41.3894660665283,2.16085308604872
9113,41.3888224073786,2.16128782506191
9114,41.3898811053053,2.15980636556688
9115,41.3899088794177,2.15935801502141
9116,41.3924399551299,2.1564330607626
9117,41.3924434435057,2.15597525080664
9118,41.3905677260974,2.15847229335472
9119,41.3914215342181,2.15736281902822
9120,41.3941661256496,2.15416575795769
9121,41.3917718771344,2.1482787482714
9122,41.3914260302623,2.14826603842675
9123,41.3931355938044,2.15053041704857
9124,41.3933016926431,2.15076844366066
9125,41.3892126427255,2.1561730690567
9126,41.3873321407593,2.15415428928251
9127,41.3871612255492,2.15392793965835
9128,41.3875055544583,2.1539241333869
9129,41.386498691223,2.1530616698402
9130,41.3881753912758,2.15754473538124
9131,41.388869459969,2.15619191949419
9132,41.390747899629,2.15415749907975
9133,41.390066415751,2.15508021433542
9134,41.3881892788089,2.15709184455585
9135,41.392449182041,2.151446569948
9136,41.3907422091023,2.15371435274638
9137,41.3924511320502,2.15190042195839
9138,41.3875367910699,2.15841689021528
9139,41.3871301082622,2.15848546545072
9140,41.390749034612,2.1496410395004
9141,41.394373102212,2.15413177678213
9142,41.390748466604,2.1491861043442
9143,41.3881882115722,2.15256253064673
9144,41.387377004709,2.1518793199131
9145,41.3880201834192,2.15278975211587
9146,41.3897171534389,2.15501937000959
9148,41.3855362057848,2.15487261994201
9149,41.3861369842235,2.15631670670628
9150,41.3853301598286,2.15482429000204
9151,41.3890381226741,2.15143309628005
9152,41.388384237026,2.1505562061787
9153,41.3914257797834,2.15507367659053
9154,41.3917705143623,2.1550576699287
9155,41.388210855236,2.150789996256
9156,41.3932878701717,2.15710827594225
9157,41.3863863,2.1553852
9158,41.386486766239,2.1548346512213
9160,41.3835510835021,2.15901727014285
9161,41.3847889054254,2.15753788855336
9162,41.3854327965086,2.15652759580408
9163,41.3788321243232,2.14691440051121
9164,41.381196523787,2.15052668919899
9165,41.3822266030333,2.15143345353057
9166,41.3805212040307,2.14916984895876
9167,41.3841038077302,2.15391578808858
9168,41.3822289312768,2.15188364165739
9169,41.3837557496047,2.15392083822982
9170,41.3829053773516,2.15278600211758
9171,41.3854549842265,2.14715094133442
9172,41.3871680266115,2.14488680165631
9173,41.3847824513254,2.14850266340516
9175,41.3805190043782,2.15413479713403
9178,41.3815448646072,2.15278356917907
9179,41.3828598102675,2.15090497443784
9180,41.3839402768044,2.14918220866475
9181,41.3840993521153,2.14940797150259
9182,41.3864911945135,2.14623212059632
9183,41.3864991478483,2.14577272076701
9184,41.3875097553358,2.14486647619474
9185,41.3847762857261,2.14804694650804
9186,41.3856430969468,2.15143824984104
9187,41.3856318097787,2.1518987448415
9188,41.3823980846925,2.15617069880603
9189,41.3820510873172,2.15617303202283
9190,41.3864841588416,2.15075263023781
9191,41.3815602589582,2.15687285244417
9192,41.3830760082694,2.15481700226127
9193,41.3832491939705,2.15504612138445
9194,41.386482353922,2.15029463176975
9195,41.3870687780758,2.14979948784144
9196,41.387339305015,2.14962092132327
9197,41.3890566176238,2.14690562158778
9198,41.3898701006069,2.14623372398302
9199,41.3796679862707,2.15030184346486
9200,41.3798393280404,2.15054046429384
9201,41.3805210293194,2.15142722260706
9202,41.3823972856808,2.15391526378752
9203,41.3822290317617,2.15368953701974
9204,41.3847913610682,2.14398559598675
9205,41.3854568535957,2.14488446478794
9206,41.3871665943127,2.14710285869364
9207,41.3849481396801,2.1437317681559
9208,41.377106197281,2.14962250604461
9209,41.378092,2.1508772
9210,41.3788269155111,2.15188197965761
9211,41.3786487166969,2.15167078018558
9212,41.3798436695022,2.15276648268132
9213,41.3794929416555,2.15278209687454
9214,41.3815482545318,2.15504535735482
9215,41.3815441431647,2.14828724235284
9216,41.3839315971849,2.14512182540296
9217,41.3840948653229,2.14489549224349
9218,41.3835474136054,2.14272768188513
9219,41.3847432555605,2.14281121303881
9220,41.3767400629916,2.14998505166957
9222,41.3792490866782,2.14652022316699
9224,41.3794262270364,2.14628446619712
9225,41.3802974044314,2.14513341745907
9226,41.3890304104775,2.14464345464208
9227,41.3892055616936,2.14488103377587
9228,41.3888630260106,2.14487033215847
9229,41.3849447502075,2.15055330181361
9230,41.3832089473336,2.1482738304642
9231,41.3846056002165,2.15053326961749
9232,41.3866542921741,2.14373969647813
9233,41.3883552908526,2.14600063351109
9234,41.388180465813,2.14577089036312
9235,41.3813854366555,2.14399097685279
9236,41.3832424157729,2.14603237312878
9237,41.3820497299439,2.14491146187774
9238,41.3840975578216,2.14714553657969
9239,41.3830795231454,2.14624589265539
9240,41.3837529411324,2.14714089038071
9241,41.3858050871573,2.14943738503492
9242,41.3844811984737,2.14796648651209
9243,41.3854567842939,2.14937760253171
9244,41.3871956,2.151292
9245,41.3822050968703,2.14917367239387
9246,41.3820476879471,2.14940480932656
9247,41.379028488438,2.15354357433466
9248,41.3815481891674,2.15052892950634
9249,41.3839391679083,2.14690954462111
9250,41.3847731961315,2.14625076753456
9251,41.384774194317,2.14579663159319
9252,41.3858024062619,2.14487870529877
9253,41.3864830036344,2.14397853764237
9254,41.3815985222853,2.14632489996879
9255,41.3822430498995,2.14780249016218
9256,41.3828499740291,2.14919594307382
9257,41.3864673725939,2.14848556582383
9258,41.3858028300053,2.14714161169052
9259,41.3864851753099,2.14802673151697
9260,41.389913932662,2.14689094491177
9261,41.3901263349921,2.14547630056956
9262,41.3794729554787,2.14583867874308
9263,41.3798031514067,2.14627905845701
9264,41.3805176869616,2.14691619520803
9265,41.3803469365078,2.14714531730239
9266,41.3811974396393,2.14825136143509
9267,41.3832486974873,2.15276749303172
9268,41.3897174329477,2.14380812700158
9269,41.3796830007778,2.14804256567469
9270,41.3760062554803,2.16634365041677
9271,41.3758571067587,2.16655413365748
9272,41.3760739167874,2.16001947731562
9273,41.376075433763,2.15956724879058
